mac;ssid;gps_lat;gps_lon;room
00:F6:63:B1:CF:04;eduroam;48.845447715759900;2.3569635279536100;PLACE 767
A4:2B:B0:E9:F1:9C;sud_5G;48.845447715759900;2.3569635279536100;PLACE 768
E8:65:D4:72:A0:E4;;48.845447715759900;2.3569635279536100;PLACE 769
D0:17:C2:D8:1E:99;GeePs_invite;48.845447715759900;2.3569635279536100;PLACE 770
00:F6:63:AC:D6:31;eduspot;48.845447715759900;2.3569635279536100;PLACE 771
00:F6:63:AC:D6:32;CONGRES;48.845447715759900;2.3569635279536100;PLACE 772
00:F6:63:AC:D6:34;eduroam;48.845447715759900;2.3569635279536100;PLACE 773
E8:65:D4:72:A0:DC;;48.845447715759900;2.3569635279536100;PLACE 774
00:F6:63:B1:CE:8B;eduroam;48.845447715759900;2.3569635279536100;PLACE 775
00:F6:63:CA:DD:A4;eduroam;48.845447715759900;2.3569635279536100;PLACE 776
08:5A:11:28:8A:2C;fablab-bad;48.845447715759900;2.3569635279536100;PLACE 777
00:F6:63:CA:DD:A1;eduspot;48.845447715759900;2.3569635279536100;PLACE 778
90:72:40:12:A0:D6;ktime;48.845447715759900;2.3569635279536100;PLACE 779
58:97:BD:CD:8C:C1;eduspot;48.845447715759900;2.3569635279536100;PLACE 780
58:97:BD:CD:94:8C;SCAI;48.845447715759900;2.3569635279536100;PLACE 781
E8:65:D4:4E:A6:85;ISIR _5G;48.845447715759900;2.3569635279536100;PLACE 782
00:F6:63:CA:DD:AB;eduroam;48.845447715759900;2.3569635279536100;PLACE 783
00:F6:63:CA:DD:AD;CONGRES;48.845447715759900;2.3569635279536100;PLACE 784
54:B8:0A:31:74:48;Polytech;48.845447715759900;2.3569635279536100;PLACE 785
00:F6:63:CA:DD:AE;eduspot;48.845447715759900;2.3569635279536100;PLACE 786
D0:17:C2:D8:1E:9C;;48.845447715759900;2.3569635279536100;PLACE 787
58:97:BD:CD:93:EE;CONGRES;48.845447715759900;2.3569635279536100;PLACE 788
E8:65:D4:72:A0:D4;;48.845447715759900;2.3569635279536100;PLACE 789
58:97:BD:CD:93:EC;SCAI;48.845447715759900;2.3569635279536100;PLACE 790
58:97:BD:CD:93:ED;eduroam;48.845447715759900;2.3569635279536100;PLACE 791
E8:65:D4:72:F9:74;ISCD;48.845447715759900;2.3569635279536100;PLACE 792
58:97:BD:D0:96:B4;eduroam;48.845447715759900;2.3569635279536100;PLACE 793
58:97:BD:D0:96:B1;eduspot;48.845447715759900;2.3569635279536100;PLACE 794
58:97:BD:D0:96:B2;CONGRES;48.845447715759900;2.3569635279536100;PLACE 795
92:D6:A0:12:40:70;ktime_invite;48.845447715759900;2.3569635279536100;PLACE 796
E8:65:D4:72:F9:6C;ISCD;48.845447715759900;2.3569635279536100;PLACE 797
60:38:E0:D6:3F:49;ISIR-GUEST;48.845400004036800;2.356999896928210;PLACE 798
E8:65:D4:72:A0:E1;ISIR;48.845400004036800;2.356999896928210;PLACE 799
00:F6:63:DD:3C:F2;CONGRES;48.845400004036800;2.356999896928210;PLACE 800
00:F6:63:DD:3C:F1;eduspot;48.845400004036800;2.356999896928210;PLACE 801
00:F6:63:DD:3C:F4;eduroam;48.845400004036800;2.356999896928210;PLACE 802
E8:65:D4:72:AC:59;ISIR;48.845400004036800;2.356999896928210;PLACE 803
58:97:BD:CD:91:82;CONGRES;48.845400004036800;2.356999896928210;PLACE 804
00:F6:63:E6:2E:DD;CONGRES;48.845400004036800;2.356999896928210;PLACE 805
58:97:BD:CD:91:81;eduspot;48.845400004036800;2.356999896928210;PLACE 806
00:F6:63:E6:2E:DB;eduroam;48.845400004036800;2.356999896928210;PLACE 807
58:97:BD:CD:91:84;eduroam;48.845400004036800;2.356999896928210;PLACE 808
D0:17:C2:D8:1E:98;WIFI-MIME;48.845400004036800;2.356999896928210;PLACE 809
00:F6:63:CA:DD:A4;eduroam;48.845400004036800;2.356999896928210;PLACE 810
B0:6E:BF:66:61:08;;48.845400004036800;2.356999896928210;PLACE 811
00:F6:63:CA:DD:A1;eduspot;48.845400004036800;2.356999896928210;PLACE 812
58:97:BD:CD:91:8B;eduroam;48.845400004036800;2.356999896928210;PLACE 813
58:97:BD:CD:91:8D;CONGRES;48.845400004036800;2.356999896928210;PLACE 814
54:B8:0A:31:74:40;Polytech;48.845400004036800;2.356999896928210;PLACE 815
E8:65:D4:72:A0:D1;ISIR;48.845400004036800;2.356999896928210;PLACE 816
E8:65:D4:4E:A6:85;ISIR _5G;48.845400004036800;2.356999896928210;PLACE 817
00:F6:63:CA:DD:AD;CONGRES;48.845400004036800;2.356999896928210;PLACE 818
00:F6:63:CA:DD:AE;eduspot;48.845400004036800;2.356999896928210;PLACE 819
00:F6:63:CE:C6:5B;eduroam;48.845400004036800;2.356999896928210;PLACE 820
58:97:BD:CD:93:EF;eduspot;48.845400004036800;2.356999896928210;PLACE 821
E8:65:D4:72:F9:74;ISCD;48.845400004036800;2.356999896928210;PLACE 822
58:97:BD:D0:96:B4;eduroam;48.845400004036800;2.356999896928210;PLACE 823
58:97:BD:D0:96:B1;eduspot;48.845400004036800;2.356999896928210;PLACE 824
58:97:BD:D0:96:B2;CONGRES;48.845400004036800;2.356999896928210;PLACE 825
9E:A2:F4:28:BC:63;TRLLR;48.845400004036800;2.356999896928210;PLACE 826
00:F6:63:CE:C6:52;CONGRES;48.845400004036800;2.356999896928210;PLACE 827
9C:A2:F4:38:BC:63;;48.845400004036800;2.356999896928210;PLACE 828
E4:AA:5D:E2:A1:0D;eduroam;48.84531878916000;2.356893463081530;PLACE 829
E4:AA:5D:E2:A1:0C;SCAI;48.84531878916000;2.356893463081530;PLACE 830
E4:AA:5D:E2:A1:0F;eduspot;48.84531878916000;2.356893463081530;PLACE 831
E4:AA:5D:E2:A1:0E;CONGRES;48.84531878916000;2.356893463081530;PLACE 832
E4:AA:5D:DE:DC:CD;eduroam;48.84531878916000;2.356893463081530;PLACE 833
E4:AA:5D:DE:DC:CC;SCAI;48.84531878916000;2.356893463081530;PLACE 834
E4:AA:5D:DE:DC:CE;CONGRES;48.84531878916000;2.356893463081530;PLACE 835
CE:72:49:DB:5E:EB;Vito;48.84531878916000;2.356893463081530;PLACE 836
0A:96:19:42:CA:80;AndroidAP_3636;48.84531878916000;2.356893463081530;PLACE 837
E4:9E:12:80:6E:65;FreeWifi_secure;48.84531878916000;2.356893463081530;PLACE 838
00:F6:63:DD:3C:F2;CONGRES;48.84531878916000;2.356893463081530;PLACE 839
00:F6:63:DD:3C:F1;eduspot;48.84531878916000;2.356893463081530;PLACE 840
00:F6:63:DD:3C:F4;eduroam;48.84531878916000;2.356893463081530;PLACE 841
E4:AA:5D:E2:A2:0C;SCAI;48.84531878916000;2.356893463081530;PLACE 842
E4:AA:5D:E2:A2:0F;eduspot;48.84531878916000;2.356893463081530;PLACE 843
E4:AA:5D:E2:A2:0D;eduroam;48.84531878916000;2.356893463081530;PLACE 844
00:F6:63:CA:DD:A2;CONGRES;48.84531878916000;2.356893463081530;PLACE 845
EC:2C:E2:82:E7:E4;iMac de Delphine;48.84531878916000;2.356893463081530;PLACE 846
00:F6:63:CA:DD:A4;eduroam;48.84531878916000;2.356893463081530;PLACE 847
E4:AA:5D:AC:41:23;SCAI;48.84531878916000;2.356893463081530;PLACE 848
00:F6:63:CA:DD:A1;eduspot;48.84531878916000;2.356893463081530;PLACE 849
EE:48:FB:3E:E0:17;vivo Y52 5G;48.84531878916000;2.356893463081530;PLACE 850
E4:AA:5D:DE:D3:3C;SCAI;48.84531878916000;2.356893463081530;PLACE 851
90:4C:81:7E:0E:A2;SWIM;48.84531878916000;2.356893463081530;PLACE 852
90:4C:81:7E:0E:A1;SWING;48.84531878916000;2.356893463081530;PLACE 853
90:4C:81:7E:0E:A0;SWIU;48.84531878916000;2.356893463081530;PLACE 854
E4:AA:5D:DE:D3:33;SCAI;48.84531878916000;2.356893463081530;PLACE 855
0A:3A:8D:F7:AE:90;WT_F7AE90;48.84531878916000;2.356893463081530;PLACE 856
E4:AA:5D:E9:D4:00;eduspot;48.84531878916000;2.356893463081530;PLACE 857
E8:65:D4:72:F9:71;ISCD;48.84531878916000;2.356893463081530;PLACE 858
E4:AA:5D:E2:A1:02;eduroam;48.84531878916000;2.356893463081530;PLACE 859
D8:C7:C8:24:D0:51;eduroam;48.84531878916000;2.356893463081530;PLACE 860
D8:C7:C8:24:D0:59;eduroam;48.84531878916000;2.356893463081530;PLACE 861
E4:AA:5D:DE:D3:3F;eduspot;48.84531878916000;2.356893463081530;PLACE 862
E4:AA:5D:DE:D3:3E;CONGRES;48.84531878916000;2.356893463081530;PLACE 863
E4:AA:5D:E9:D4:0C;SCAI;48.84531878916000;2.356893463081530;PLACE 864
E4:AA:5D:E9:D4:0E;CONGRES;48.84531878916000;2.356893463081530;PLACE 865
E4:AA:5D:E9:D4:0D;eduroam;48.84531878916000;2.356893463081530;PLACE 866
E4:AA:5D:E9:D4:0F;eduspot;48.84531878916000;2.356893463081530;PLACE 867
E4:AA:5D:E2:A1:0D;eduroam;48.84530535144020;2.356928343238900;PLACE 868
E4:AA:5D:E2:A1:0C;SCAI;48.84530535144020;2.356928343238900;PLACE 869
E4:AA:5D:E2:A1:0F;eduspot;48.84530535144020;2.356928343238900;PLACE 870
E4:AA:5D:E2:A1:0E;CONGRES;48.84530535144020;2.356928343238900;PLACE 871
E4:AA:5D:DE:DC:CD;eduroam;48.84530535144020;2.356928343238900;PLACE 872
E4:AA:5D:DE:DC:CC;SCAI;48.84530535144020;2.356928343238900;PLACE 873
58:97:BD:D7:A6:6C;SCAI;48.84530535144020;2.356928343238900;PLACE 874
58:97:BD:D7:A6:6D;eduroam;48.84530535144020;2.356928343238900;PLACE 875
5E:80:B9:A6:AD:D5;Fairphone 4 5G_4618;48.84530535144020;2.356928343238900;PLACE 876
E4:AA:5D:DE:DC:CF;eduspot;48.84530535144020;2.356928343238900;PLACE 877
E4:AA:5D:DE:DC:CE;CONGRES;48.84530535144020;2.356928343238900;PLACE 878
58:97:BD:D7:A6:61;CONGRES;48.84530535144020;2.356928343238900;PLACE 879
58:97:BD:D7:A6:63;SCAI;48.84530535144020;2.356928343238900;PLACE 880
E4:AA:5D:E2:A2:02;eduroam;48.84530535144020;2.356928343238900;PLACE 881
E4:AA:5D:E2:A2:03;SCAI;48.84530535144020;2.356928343238900;PLACE 882
E4:AA:5D:E2:A2:00;eduspot;48.84530535144020;2.356928343238900;PLACE 883
E4:AA:5D:E2:A2:01;CONGRES;48.84530535144020;2.356928343238900;PLACE 884
AC:A3:1E:5B:2E:70;MNHN-Intranet;48.84530535144020;2.356928343238900;PLACE 885
AC:A3:1E:5B:2E:71;eduroam;48.84530535144020;2.356928343238900;PLACE 886
AC:A3:1E:5B:2E:73;MNHN-Visiteur;48.84530535144020;2.356928343238900;PLACE 887
E4:AA:5D:E7:F3:10;eduspot;48.84530535144020;2.356928343238900;PLACE 888
E4:AA:5D:E7:F3:11;CONGRES;48.84530535144020;2.356928343238900;PLACE 889
E4:AA:5D:E2:A2:0C;SCAI;48.84530535144020;2.356928343238900;PLACE 890
E4:AA:5D:E2:A2:0F;eduspot;48.84530535144020;2.356928343238900;PLACE 891
6A:6C:52:53:1B:79;FX OnePlus 9 Pro;48.84530535144020;2.356928343238900;PLACE 892
58:97:BD:D7:A6:6E;CONGRES;48.84530535144020;2.356928343238900;PLACE 893
58:97:BD:D7:A6:6F;eduspot;48.84530535144020;2.356928343238900;PLACE 894
E4:AA:5D:E2:A2:0D;eduroam;48.84530535144020;2.356928343238900;PLACE 895
E4:AA:5D:E2:A2:0E;CONGRES;48.84530535144020;2.356928343238900;PLACE 896
E4:AA:5D:DE:DC:C3;SCAI;48.84530535144020;2.356928343238900;PLACE 897
E4:AA:5D:DE:DC:C2;eduroam;48.84530535144020;2.356928343238900;PLACE 898
E4:AA:5D:DE:DC:C1;CONGRES;48.84530535144020;2.356928343238900;PLACE 899
E4:AA:5D:DE:DC:C0;eduspot;48.84530535144020;2.356928343238900;PLACE 900
E4:AA:5D:DE:D3:3D;eduroam;48.84530535144020;2.356928343238900;PLACE 901
E4:AA:5D:DE:D3:3C;SCAI;48.84530535144020;2.356928343238900;PLACE 902
12:9F:F3:C7:65:07;Samsung d'Adrien;48.84530535144020;2.356928343238900;PLACE 903
16:13:9D:A2:79:8E;;48.84530535144020;2.356928343238900;PLACE 904
80:3F:5D:11:FA:7F;UPMC-Amphi-Herpin-To;48.84530535144020;2.356928343238900;PLACE 905
58:97:BD:D0:96:61;CONGRES;48.84530535144020;2.356928343238900;PLACE 906
E4:AA:5D:DE:D3:30;eduspot;48.84530535144020;2.356928343238900;PLACE 907
58:97:BD:D0:96:63;SCAI;48.84530535144020;2.356928343238900;PLACE 908
E4:AA:5D:DE:D3:32;eduroam;48.84530535144020;2.356928343238900;PLACE 909
E4:AA:5D:DE:D3:31;CONGRES;48.84530535144020;2.356928343238900;PLACE 910
E4:AA:5D:DE:D3:33;SCAI;48.84530535144020;2.356928343238900;PLACE 911
E4:AA:5D:E9:D4:01;CONGRES;48.84530535144020;2.356928343238900;PLACE 912
E4:AA:5D:E9:D4:00;eduspot;48.84530535144020;2.356928343238900;PLACE 913
E4:AA:5D:E9:D4:03;SCAI;48.84530535144020;2.356928343238900;PLACE 914
E4:AA:5D:E9:D4:02;eduroam;48.84530535144020;2.356928343238900;PLACE 915
E4:AA:5D:E2:A1:00;eduspot;48.84530535144020;2.356928343238900;PLACE 916
E4:AA:5D:E2:A1:02;eduroam;48.84530535144020;2.356928343238900;PLACE 917
E4:AA:5D:E2:A1:01;CONGRES;48.84530535144020;2.356928343238900;PLACE 918
E4:AA:5D:E2:A1:03;SCAI;48.84530535144020;2.356928343238900;PLACE 919
58:97:BD:07:D6:62;CONGRES;48.84530535144020;2.356928343238900;PLACE 920
EA:15:23:6E:39:CF;Wifi secours;48.84530535144020;2.356928343238900;PLACE 921
E8:65:D4:72:F9:69;ISCD;48.84530535144020;2.356928343238900;PLACE 922
6A:24:E9:C1:B3:B0;realme C55;48.84530535144020;2.356928343238900;PLACE 923
E4:AA:5D:DE:D3:3E;CONGRES;48.84530535144020;2.356928343238900;PLACE 924
E4:AA:5D:E9:D4:0C;SCAI;48.84530535144020;2.356928343238900;PLACE 925
E4:AA:5D:E9:D4:0E;CONGRES;48.84530535144020;2.356928343238900;PLACE 926
E4:AA:5D:E9:D4:0D;eduroam;48.84530535144020;2.356928343238900;PLACE 927
E4:AA:5D:E9:D4:0F;eduspot;48.84530535144020;2.356928343238900;PLACE 928
BA:C0:67:52:7A:33;Allofgame (2);48.84530535144020;2.356928343238900;PLACE 929
04:D9:F5:74:E0:B4;PPIAdmin;48.84526220894090;2.3568710584181300;PLACE 930
58:97:BD:D7:A6:62;eduroam;48.84526220894090;2.3568710584181300;PLACE 931
58:97:BD:D7:A6:63;SCAI;48.84526220894090;2.3568710584181300;PLACE 932
58:97:BD:D7:A6:60;eduspot;48.84526220894090;2.3568710584181300;PLACE 933
E4:AA:5D:E2:A2:02;eduroam;48.84526220894090;2.3568710584181300;PLACE 934
E4:AA:5D:E2:A2:03;SCAI;48.84526220894090;2.3568710584181300;PLACE 935
E4:AA:5D:E2:A2:00;eduspot;48.84526220894090;2.3568710584181300;PLACE 936
E4:AA:5D:E2:A2:01;CONGRES;48.84526220894090;2.3568710584181300;PLACE 937
04:D9:F5:74:E0:B0;PPIAdmin;48.84526220894090;2.3568710584181300;PLACE 938
80:3F:5D:11:FA:7F;UPMC-Amphi-Herpin-To;48.84526220894090;2.3568710584181300;PLACE 939
08:5A:11:28:8A:11;fablab;48.84526220894090;2.3568710584181300;PLACE 940
58:97:BD:07:D6:61;eduspot;48.84526220894090;2.3568710584181300;PLACE 941
58:97:BD:07:D6:62;CONGRES;48.84526220894090;2.3568710584181300;PLACE 942
58:97:BD:07:D6:64;eduroam;48.84526220894090;2.3568710584181300;PLACE 943
E8:65:D4:72:F9:79;ISCD;48.84526220894090;2.3568710584181300;PLACE 944
70:DF:2F:9E:25:C2;eduroam;48.84526220894090;2.3568710584181300;PLACE 945
70:DF:2F:9E:25:C1;CONGRES;48.84526220894090;2.3568710584181300;PLACE 946
04:D9:F5:74:E0:B4;PPIAdmin;48.8452131419507;2.3568398119250600;PLACE 947
20:AA:4B:63:EB:EC;irill;48.8452131419507;2.3568398119250600;PLACE 948
24:94:94:F6:9F:75;LEDnet0041F69F75;48.8452131419507;2.3568398119250600;PLACE 949
B0:6E:BF:66:61:0C;direction_sdi_5GHz;48.8452131419507;2.3568398119250600;PLACE 950
B0:6E:BF:66:61:08;;48.8452131419507;2.3568398119250600;PLACE 951
70:DF:2F:9E:25:CF;eduspot;48.8452131419507;2.3568398119250600;PLACE 952
70:DF:2F:9E:25:CD;eduroam;48.8452131419507;2.3568398119250600;PLACE 953
70:DF:2F:9E:25:CC;SCAI;48.8452131419507;2.3568398119250600;PLACE 954
58:97:BD:D0:96:60;eduspot;48.8452131419507;2.3568398119250600;PLACE 955
FC:9C:98:4F:40:16;ARLO_VMB_9917332886;48.8452131419507;2.3568398119250600;PLACE 956
E8:65:D4:72:F9:69;ISCD;48.8452131419507;2.3568398119250600;PLACE 957
FC:F1:36:16:50:47;TV Master SDI;48.8452131419507;2.3568398119250600;PLACE 958
58:97:BD:07:D6:6B;eduroam;48.8452131419507;2.3568398119250600;PLACE 959
58:97:BD:07:D6:6E;eduspot;48.8452131419507;2.3568398119250600;PLACE 960
58:97:BD:07:D6:6D;CONGRES;48.8452131419507;2.3568398119250600;PLACE 961
58:97:BD:D0:96:6C;SCAI;48.8452131419507;2.3568398119250600;PLACE 962
70:62:B8:4E:F7:90;Polytech;48.8452131419507;2.3568398119250600;PLACE 963
70:DF:2F:9E:25:C3;SCAI;48.8452131419507;2.3568398119250600;PLACE 964
70:DF:2F:9E:25:C2;eduroam;48.8452131419507;2.3568398119250600;PLACE 965
70:DF:2F:9E:25:C1;CONGRES;48.8452131419507;2.3568398119250600;PLACE 966
70:DF:2F:9E:25:C0;eduspot;48.8452131419507;2.3568398119250600;PLACE 967
04:D9:F5:74:E0:B4;PPIAdmin;48.845315511893500;2.3557499924343700;PLACE 968
5E:80:B9:A6:AD:D5;Fairphone 4 5G_4618;48.845315511893500;2.3557499924343700;PLACE 969
58:97:BD:D7:A6:61;CONGRES;48.845315511893500;2.3557499924343700;PLACE 970
58:97:BD:D7:A6:62;eduroam;48.845315511893500;2.3557499924343700;PLACE 971
58:97:BD:D7:A6:63;SCAI;48.845315511893500;2.3557499924343700;PLACE 972
58:97:BD:D7:A6:60;eduspot;48.845315511893500;2.3557499924343700;PLACE 973
E4:AA:5D:E2:A2:02;eduroam;48.845315511893500;2.3557499924343700;PLACE 974
E4:AA:5D:E2:A2:03;SCAI;48.845315511893500;2.3557499924343700;PLACE 975
E4:AA:5D:E2:A2:00;eduspot;48.845315511893500;2.3557499924343700;PLACE 976
E4:AA:5D:E2:A2:01;CONGRES;48.845315511893500;2.3557499924343700;PLACE 977
E8:65:D4:72:A0:E1;ISIR;48.845315511893500;2.3557499924343700;PLACE 978
E4:AA:5D:DE:DC:C3;SCAI;48.845315511893500;2.3557499924343700;PLACE 979
E4:AA:5D:DE:DC:C2;eduroam;48.845315511893500;2.3557499924343700;PLACE 980
E4:AA:5D:DE:DC:C1;CONGRES;48.845315511893500;2.3557499924343700;PLACE 981
04:D9:F5:74:E0:B0;PPIAdmin;48.845315511893500;2.3557499924343700;PLACE 982
00:F6:63:CA:DD:A2;CONGRES;48.845315511893500;2.3557499924343700;PLACE 983
00:F6:63:CA:DD:A4;eduroam;48.845315511893500;2.3557499924343700;PLACE 984
B0:6E:BF:66:61:08;;48.845315511893500;2.3557499924343700;PLACE 985
12:9F:F3:C7:65:07;Samsung d'Adrien;48.845315511893500;2.3557499924343700;PLACE 986
16:13:9D:A2:79:8E;;48.845315511893500;2.3557499924343700;PLACE 987
80:3F:5D:11:FA:7F;UPMC-Amphi-Herpin-To;48.845315511893500;2.3557499924343700;PLACE 988
E4:AA:5D:DE:D3:32;eduroam;48.845315511893500;2.3557499924343700;PLACE 989
E4:AA:5D:DE:D3:33;SCAI;48.845315511893500;2.3557499924343700;PLACE 990
E4:AA:5D:E9:D4:01;CONGRES;48.845315511893500;2.3557499924343700;PLACE 991
E4:AA:5D:E9:D4:00;eduspot;48.845315511893500;2.3557499924343700;PLACE 992
E4:AA:5D:E9:D4:03;SCAI;48.845315511893500;2.3557499924343700;PLACE 993
E4:AA:5D:E9:D4:02;eduroam;48.845315511893500;2.3557499924343700;PLACE 994
08:5A:11:28:8A:11;fablab;48.845315511893500;2.3557499924343700;PLACE 995
58:97:BD:07:D6:61;eduspot;48.845315511893500;2.3557499924343700;PLACE 996
E4:AA:5D:E2:A1:02;eduroam;48.845315511893500;2.3557499924343700;PLACE 997
E4:AA:5D:E2:A1:01;CONGRES;48.845315511893500;2.3557499924343700;PLACE 998
58:97:BD:07:D6:62;CONGRES;48.845315511893500;2.3557499924343700;PLACE 999
E4:AA:5D:E2:A1:03;SCAI;48.845315511893500;2.3557499924343700;PLACE 1000
EA:15:23:6E:39:CF;Wifi secours;48.845315511893500;2.3557499924343700;PLACE 1001
58:97:BD:07:D6:64;eduroam;48.845315511893500;2.3557499924343700;PLACE 1002
E4:AA:5D:E9:D4:0C;SCAI;48.845315511893500;2.3557499924343700;PLACE 1003
E4:AA:5D:E9:D4:0E;CONGRES;48.845315511893500;2.3557499924343700;PLACE 1004
E4:AA:5D:E9:D4:0D;eduroam;48.845315511893500;2.3557499924343700;PLACE 1005
E8:65:D4:72:F9:79;ISCD;48.845315511893500;2.3557499924343700;PLACE 1006
E4:AA:5D:E9:D4:0F;eduspot;48.845315511893500;2.3557499924343700;PLACE 1007
70:DF:2F:9E:25:C2;eduroam;48.845315511893500;2.3557499924343700;PLACE 1008
70:DF:2F:9E:25:C1;CONGRES;48.845315511893500;2.3557499924343700;PLACE 1009
BA:C0:67:52:7A:33;Allofgame (2);48.845315511893500;2.3557499924343700;PLACE 1010
04:D9:F5:74:E0:B4;PPIAdmin;48.84530959874810;2.355851597724690;PLACE 1011
5E:80:B9:A6:AD:D5;Fairphone 4 5G_4618;48.84530959874810;2.355851597724690;PLACE 1012
58:97:BD:D7:A6:61;CONGRES;48.84530959874810;2.355851597724690;PLACE 1013
58:97:BD:D7:A6:62;eduroam;48.84530959874810;2.355851597724690;PLACE 1014
58:97:BD:D7:A6:63;SCAI;48.84530959874810;2.355851597724690;PLACE 1015
58:97:BD:D7:A6:60;eduspot;48.84530959874810;2.355851597724690;PLACE 1016
E4:AA:5D:E2:A2:02;eduroam;48.84530959874810;2.355851597724690;PLACE 1017
E4:AA:5D:E2:A2:03;SCAI;48.84530959874810;2.355851597724690;PLACE 1018
E4:AA:5D:E2:A2:00;eduspot;48.84530959874810;2.355851597724690;PLACE 1019
E4:AA:5D:E2:A2:01;CONGRES;48.84530959874810;2.355851597724690;PLACE 1020
E8:65:D4:72:A0:E1;ISIR;48.84530959874810;2.355851597724690;PLACE 1021
E4:AA:5D:DE:DC:C3;SCAI;48.84530959874810;2.355851597724690;PLACE 1022
E4:AA:5D:DE:DC:C2;eduroam;48.84530959874810;2.355851597724690;PLACE 1023
E4:AA:5D:DE:DC:C1;CONGRES;48.84530959874810;2.355851597724690;PLACE 1024
04:D9:F5:74:E0:B0;PPIAdmin;48.84530959874810;2.355851597724690;PLACE 1025
00:F6:63:CA:DD:A2;CONGRES;48.84530959874810;2.355851597724690;PLACE 1026
00:F6:63:CA:DD:A4;eduroam;48.84530959874810;2.355851597724690;PLACE 1027
B0:6E:BF:66:61:08;;48.84530959874810;2.355851597724690;PLACE 1028
12:9F:F3:C7:65:07;Samsung d'Adrien;48.84530959874810;2.355851597724690;PLACE 1029
16:13:9D:A2:79:8E;;48.84530959874810;2.355851597724690;PLACE 1030
80:3F:5D:11:FA:7F;UPMC-Amphi-Herpin-To;48.84530959874810;2.355851597724690;PLACE 1031
E4:AA:5D:DE:D3:32;eduroam;48.84530959874810;2.355851597724690;PLACE 1032
E4:AA:5D:DE:D3:33;SCAI;48.84530959874810;2.355851597724690;PLACE 1033
E4:AA:5D:E9:D4:01;CONGRES;48.84530959874810;2.355851597724690;PLACE 1034
E4:AA:5D:E9:D4:00;eduspot;48.84530959874810;2.355851597724690;PLACE 1035
E4:AA:5D:E9:D4:03;SCAI;48.84530959874810;2.355851597724690;PLACE 1036
E4:AA:5D:E9:D4:02;eduroam;48.84530959874810;2.355851597724690;PLACE 1037
08:5A:11:28:8A:11;fablab;48.84530959874810;2.355851597724690;PLACE 1038
58:97:BD:07:D6:61;eduspot;48.84530959874810;2.355851597724690;PLACE 1039
E4:AA:5D:E2:A1:02;eduroam;48.84530959874810;2.355851597724690;PLACE 1040
E4:AA:5D:E2:A1:01;CONGRES;48.84530959874810;2.355851597724690;PLACE 1041
58:97:BD:07:D6:62;CONGRES;48.84530959874810;2.355851597724690;PLACE 1042
E4:AA:5D:E2:A1:03;SCAI;48.84530959874810;2.355851597724690;PLACE 1043
EA:15:23:6E:39:CF;Wifi secours;48.84530959874810;2.355851597724690;PLACE 1044
58:97:BD:07:D6:64;eduroam;48.84530959874810;2.355851597724690;PLACE 1045
E4:AA:5D:E9:D4:0C;SCAI;48.84530959874810;2.355851597724690;PLACE 1046
E4:AA:5D:E9:D4:0E;CONGRES;48.84530959874810;2.355851597724690;PLACE 1047
E4:AA:5D:E9:D4:0D;eduroam;48.84530959874810;2.355851597724690;PLACE 1048
E8:65:D4:72:F9:79;ISCD;48.84530959874810;2.355851597724690;PLACE 1049
E4:AA:5D:E9:D4:0F;eduspot;48.84530959874810;2.355851597724690;PLACE 1050
70:DF:2F:9E:25:C2;eduroam;48.84530959874810;2.355851597724690;PLACE 1051
70:DF:2F:9E:25:C1;CONGRES;48.84530959874810;2.355851597724690;PLACE 1052
BA:C0:67:52:7A:33;Allofgame (2);48.84530959874810;2.355851597724690;PLACE 1053
04:D9:F5:74:E0:B4;PPIAdmin;48.84530368560280;2.3559532030150100;PLACE 1054
5E:80:B9:A6:AD:D5;Fairphone 4 5G_4618;48.84530368560280;2.3559532030150100;PLACE 1055
58:97:BD:D7:A6:61;CONGRES;48.84530368560280;2.3559532030150100;PLACE 1056
58:97:BD:D7:A6:62;eduroam;48.84530368560280;2.3559532030150100;PLACE 1057
58:97:BD:D7:A6:63;SCAI;48.84530368560280;2.3559532030150100;PLACE 1058
58:97:BD:D7:A6:60;eduspot;48.84530368560280;2.3559532030150100;PLACE 1059
E4:AA:5D:E2:A2:02;eduroam;48.84530368560280;2.3559532030150100;PLACE 1060
E4:AA:5D:E2:A2:03;SCAI;48.84530368560280;2.3559532030150100;PLACE 1061
E4:AA:5D:E2:A2:00;eduspot;48.84530368560280;2.3559532030150100;PLACE 1062
E4:AA:5D:E2:A2:01;CONGRES;48.84530368560280;2.3559532030150100;PLACE 1063
E8:65:D4:72:A0:E1;ISIR;48.84530368560280;2.3559532030150100;PLACE 1064
E4:AA:5D:DE:DC:C3;SCAI;48.84530368560280;2.3559532030150100;PLACE 1065
E4:AA:5D:DE:DC:C2;eduroam;48.84530368560280;2.3559532030150100;PLACE 1066
E4:AA:5D:DE:DC:C1;CONGRES;48.84530368560280;2.3559532030150100;PLACE 1067
04:D9:F5:74:E0:B0;PPIAdmin;48.84530368560280;2.3559532030150100;PLACE 1068
00:F6:63:CA:DD:A2;CONGRES;48.84530368560280;2.3559532030150100;PLACE 1069
00:F6:63:CA:DD:A4;eduroam;48.84530368560280;2.3559532030150100;PLACE 1070
B0:6E:BF:66:61:08;;48.84530368560280;2.3559532030150100;PLACE 1071
12:9F:F3:C7:65:07;Samsung d'Adrien;48.84530368560280;2.3559532030150100;PLACE 1072
